Region,fo_name,county,van_precinct_name,precinct_name,van_precinct_id,GEOID,voters,doors,targets
R06,R06D - Mechanicsville,HENRICO,203 - Brookland,Brookland,296220,51087000203,1625,1238,305
R06,R06D - Mechanicsville,HANOVER,603 - Mechanicsville,Mechanicsville,296195,51085000603,3162,2274,332
R06,R06D - Mechanicsville,HANOVER,503 - Newman,Newman,296188,51085000503,2357,1542,213
R06,R06D - Mechanicsville,HANOVER,303 - Shady Grove,Shady Grove,296178,51085000303,2691,1669,201
R06,R06D - Mechanicsville,HANOVER,304 - Atlee,Atlee,296179,51085000304,3179,1916,345
R06,R06D - Mechanicsville,HENRICO,209 - Fairfield,Fairfield,296224,51087000209,2292,1860,593
R06,R06D - Mechanicsville,HANOVER,507 - Laurel Meadow,Laurel Meadow,1058757,51085000507,2593,1534,187
R06,R06D - Mechanicsville,HANOVER,505 - Totopotomoy,Totopotomoy,296191,51085000505,697,431,35
R06,R06D - Mechanicsville,HANOVER,502 - Rural Point,Rural Point,296187,51085000502,3033,1771,245
R06,R06D - Mechanicsville,HENRICO,503 - Cedar Fork,Cedar Fork,296275,51087000503,2169,1569,619
R06,R06D - Mechanicsville,HENRICO,214 - Hungary,Hungary,296229,51087000214,2032,1438,455
R06,R06D - Mechanicsville,HENRICO,206 - Chamberlayne,Chamberlayne,296223,51087000206,2722,1918,514
R06,R06D - Mechanicsville,HANOVER,305 - Cool Spring,Cool Spring,296180,51085000305,2629,1329,234
R06,R06D - Mechanicsville,HANOVER,601 - Village,Village,296193,51085000601,3434,2270,247
R06,R06D - Mechanicsville,HENRICO,220 - North Park,North Park,2228479,51087000220,1010,794,145
R06,R06D - Mechanicsville,HANOVER,602 - Lee Davis,Lee Davis,296194,51085000602,2828,1927,270
R06,R06D - Mechanicsville,HANOVER,405 - Pebble Creek,Pebble Creek,296185,51085000405,1729,928,127
R06,R06D - Mechanicsville,HANOVER,306 - Rutland,Rutland,2228464,51085000306,2245,1337,223
R06,R06D - Mechanicsville,HANOVER,401 - Battlefield,Battlefield,296181,51085000401,2807,1692,134
R06,R06D - Mechanicsville,HENRICO,216 - Longdale,Longdale,296230,51087000216,3296,2505,747
R06,R06D - Mechanicsville,HANOVER,504 - Studley,Studley,296190,51085000504,1738,937,85
R06,R06D - Mechanicsville,HANOVER,604 - Hanover Grove,Hanover Grove,296196,51085000604,2936,2015,203
R06,R06D - Mechanicsville,HANOVER,506 - Georgetown,Georgetown,296192,51085000506,2378,1328,161
R06,R06D - Mechanicsville,HANOVER,108 - Honey Meadows,Honey Meadows,2228488,51085000108,3210,1837,350
R06,R06D - Mechanicsville,HENRICO,211 - Greenwood,Greenwood,296226,51087000211,959,637,196
R06,R06E - Hanover,HANOVER,206 - Courthouse,Courthouse,296174,51085000206,2577,1471,218
R06,R06E - Hanover,HENRICO,219 - Mountain,Mountain,296233,51087000219,919,591,155
R06,R06E - Hanover,HANOVER,101 - Ashland,Ashland,296167,51085000101,2193,1553,263
R06,R06E - Hanover,HANOVER,702 - Montpelier,Montpelier,296198,51085000702,2893,1740,184
R06,R06E - Hanover,HANOVER,201 - Beaverdam,Beaverdam,296170,51085000201,3226,1937,181
R06,R06E - Hanover,HANOVER,701 - Farrington,Farrington,296197,51085000701,2756,1608,178
R06,R06E - Hanover,HANOVER,203 - Wilmington Parish,Wilmington Parish,296172,51085000203,2853,1689,169
R06,R06E - Hanover,HANOVER,106 - Kersey Creek,Kersey Creek,1569588,51085000106,1280,703,113
R06,R06E - Hanover,HANOVER,705 - South Anna,South Anna,1569592,51085000705,1499,842,78
R06,R06E - Hanover,HANOVER,703 - Rockville,Rockville,296199,51085000703,2621,1510,178
R06,R06E - Hanover,HENRICO,103 - Glen Allen,Glen Allen,296203,51087000103,4749,2964,726
R06,R06E - Hanover,HANOVER,208 - Oak Knoll,Oak Knoll,1569589,51085000208,2130,1254,113
R06,R06E - Hanover,HENRICO,108 - Hunton,Hunton,296208,51087000108,1085,677,132
R06,R06E - Hanover,HANOVER,105 - Berkley,Berkley,1569587,51085000105,2519,1914,367
R06,R06E - Hanover,HANOVER,104 - Sliding Hill,Sliding Hill,296169,51085000104,2289,1363,242
R06,R06E - Hanover,HANOVER,704 - Elmont,Elmont,296200,51085000704,3791,2527,405
R06,R06E - Hanover,HENRICO,226 - Yellow Tavern,Yellow Tavern,296239,51087000226,3948,2858,831
R06,R06E - Hanover,HANOVER,202 - Blunts,Blunts,296171,51085000202,1423,917,72
R06,R06E - Hanover,HANOVER,210 - Oak Hill,Oak Hill,1569591,51085000210,1092,646,89
R06,R06G - West Henrico,HENRICO,409 - Mooreland,Mooreland,296265,51087000409,1772,867,140
R06,R06G - West Henrico,HENRICO,114 - Staples Mill,Staples Mill,296213,51087000114,3304,2137,450
R06,R06G - West Henrico,HENRICO,302 - Cedarfield,Cedarfield,296241,51087000302,2778,1871,357
R06,R06G - West Henrico,HENRICO,404 - Gayton,Gayton,296260,51087000404,3405,2059,443
R06,R06G - West Henrico,HENRICO,307 - Pocahontas,Pocahontas,296247,51087000307,3560,2480,632
R06,R06G - West Henrico,HENRICO,403 - Freeman,Freeman,296259,51087000403,2443,1842,394
R06,R06G - West Henrico,HENRICO,406 - Lakewood,Lakewood,296262,51087000406,2326,1652,299
R06,R06G - West Henrico,HENRICO,415 - Skipwith,Skipwith,296251,51087000415,1981,1483,386
R06,R06G - West Henrico,HENRICO,402 - Derbyshire,Derbyshire,296258,51087000402,2009,1133,183
R06,R06G - West Henrico,HENRICO,408 - Maybeury,Maybeury,296264,51087000408,2625,1678,328
R06,R06G - West Henrico,HENRICO,102 - Dumbarton,Dumbarton,296202,51087000102,3940,3313,875
R06,R06G - West Henrico,HENRICO,316 - Tucker,Tucker,296255,51087000315,4612,4091,1136
R06,R06G - West Henrico,HENRICO,308 - Ridge,Ridge,296248,51087000308,1585,1129,245
R06,R06G - West Henrico,HENRICO,105 - Hermitage,Hermitage,296206,51087000105,4144,3254,845
R06,R06G - West Henrico,HENRICO,305 - Jackson Davis,Jackson Davis,296244,51087000305,1870,1375,287
R06,R06G - West Henrico,HENRICO,411 - Pinchbeck,Pinchbeck,296267,51087000411,3463,2459,606
R06,R06G - West Henrico,HENRICO,412 - Quioccasin,Quioccasin,296257,51087000412,3138,2245,497
R06,R06G - West Henrico,HENRICO,104 - Greendale,Greendale,296205,51087000104,1790,1455,329
R06,R06G - West Henrico,HENRICO,418 - Welborne,Welborne,296273,51087000418,2382,1689,434
R06,R06G - West Henrico,HENRICO,401 - Crestview,Crestview,296242,51087000401,2806,2230,533
R06,R06G - West Henrico,HENRICO,314 - Three Chopt,Three Chopt,296254,51087000314,2563,1853,379
R06,R06G - West Henrico,HENRICO,405 - Godwin,Godwin,296261,51087000405,2434,1553,311
R06,R06G - West Henrico,HENRICO,111 - Maude Trevvett,Maude Trevvett,296212,51087000111,4367,3574,869
R06,R06G - West Henrico,HENRICO,410 - Pemberton,Pemberton,296266,51087000410,3013,2265,523
R06,R06H - Westhampton,HENRICO,416 - Spottswood,Spottswood,296270,51087000416,1159,694,107
R06,R06H - Westhampton,RICHMOND CITY,106 - One Hundred Six,One Hundred Six,297482,51760000106,2142,1084,304
R06,R06H - Westhampton,HENRICO,115 - Westwood,Westwood,296215,51087000115,2256,1738,343
R06,R06H - Westhampton,RICHMOND CITY,102 - One Hundred Two,One Hundred Two,297479,51760000102,1358,922,285
R06,R06H - Westhampton,HENRICO,109 - Johnson,Johnson,296209,51087000109,2788,2349,633
R06,R06H - Westhampton,HENRICO,112 - Monument Hills,Monument Hills,296245,51087000112,1114,795,193
R06,R06H - Westhampton,RICHMOND CITY,105 - One Hundred Five,One Hundred Five,297481,51760000105,1839,1431,449
R06,R06H - Westhampton,RICHMOND CITY,207 - Two Hundred Seven,Two Hundred Seven,297490,51760000207,2706,2399,849
R06,R06H - Westhampton,RICHMOND CITY,104 - One Hundred Four,One Hundred Four,297480,51760000104,2051,1273,422
R06,R06H - Westhampton,HENRICO,417 - Tuckahoe,Tuckahoe,296271,51087000417,3979,2158,414
R06,R06H - Westhampton,RICHMOND CITY,101 - One Hundred One,One Hundred One,297478,51760000101,1575,1288,137
R06,R06H - Westhampton,RICHMOND CITY,113 - One Hundred Thirteen,One Hundred Thirteen,297485,51760000113,3010,2724,897
R06,R06H - Westhampton,RICHMOND CITY,112 - One Hundred Twelve,One Hundred Twelve,297484,51760000112,1589,1233,406
R06,R06H - Westhampton,RICHMOND CITY,111 - One Hundred Eleven,One Hundred Eleven,297483,51760000111,1806,1373,418
R06,R06H - Westhampton,RICHMOND CITY,114 - One Hundred Fourteen,One Hundred Fourteen,297486,51760000114,3026,2624,839
R06,R06H - Westhampton,RICHMOND CITY,115 - One Hundred Fifteen,One Hundred Fifteen,1949964,51760000115,1606,1137,357
R06,R06H - Westhampton,RICHMOND CITY,204 - Two Hundred Four,Two Hundred Four,297488,51760000204,2240,1949,696
R06,R06H - Westhampton,HENRICO,414 - Rollingwood,Rollingwood,296269,51087000414,1992,1113,217
R07,R07A - East,HENRICO,519 - Whitlocks,Whitlocks,296291,51087000519,2346,1447,300
R07,R07A - East,HENRICO,505 - Donahoe,Donahoe,296277,51087000505,2357,1785,536
R07,R07A - East,HENRICO,502 - Antioch,Antioch,296274,51087000502,1999,1247,133
R07,R07A - East,HENRICO,508 - Elko,Elko,296280,51087000508,801,520,63
R07,R07A - East,HENRICO,512 - Montrose,Montrose,296285,51087000512,3162,2499,873
R07,R07A - East,HENRICO,501 - Adams,Adams,296217,51087000501,2886,2205,771
R07,R07A - East,HENRICO,510 - Laburnum,Laburnum,296282,51087000510,2739,2166,679
R07,R07A - East,HENRICO,513 - Nine Mile,Nine Mile,296286,51087000513,1584,1255,387
R07,R07A - East,HENRICO,514 - Pleasants,Pleasants,296287,51087000514,4001,3092,1070
R07,R07A - East,HENRICO,207 - Eastbourne,Eastbourne,2228458,51087000207,1208,827,312
R07,R07A - East,HENRICO,506 - Dorey,Dorey,296278,51087000506,3539,2290,751
R07,R07A - East,HENRICO,507 - Eanes,Eanes,296279,51087000507,3748,2952,875
R07,R07A - East,HENRICO,511 - Mehfoud,Mehfoud,296284,51087000511,2368,1531,492
R07,R07A - East,HENRICO,517 - Sullivans,Sullivans,296289,51087000517,4046,2834,1002
R07,R07A - East,HENRICO,518 - Town Hall,Town Hall,296290,51087000518,1069,701,151
R07,R07A - East,HENRICO,504 - Chickahominy,Chickahominy,296276,51087000504,2842,2055,477
R07,R07A - East,HENRICO,519 - Rolfe,Rolfe,975950,51087000515,3898,2625,1189
R07,R07A - East,HENRICO,516 - Sandston,Sandston,296288,51087000516,2442,1840,359
R07,R07A - East,HENRICO,509 - Highland Springs,Highland Springs,296281,51087000509,2682,2097,688
R07,R07B - HD 73,CHESTERFIELD,320 - Dry Creek,Dry Creek,2257718,51041000320,6064,3754,904
R07,R07B - HD 73,CHESTERFIELD,307 - Cosby,Cosby,948796,51041000307,3774,2062,599
R07,R07B - HD 73,CHESTERFIELD,421 - Lucks Lane,Lucks Lane,2355397,51041000421,4657,2794,511
R07,R07B - HD 73,CHESTERFIELD,312 - Evergreen,Evergreen,295692,51041000415,3630,2346,524
R07,R07B - HD 73,CHESTERFIELD,319 - Magnolia,Magnolia,1991018,51041000319,7261,4342,997
R07,R07B - HD 73,CHESTERFIELD,514 - Watkins,Watkins,295722,51041000514,4203,2381,574
R07,R07B - HD 73,CHESTERFIELD,412 - Clover Hill,Clover Hill,1991016,51041000412,4756,3291,840
R07,R07B - HD 73,CHESTERFIELD,403 - Brandermill,Brandermill,295699,51041000403,3862,2414,586
R07,R07B - HD 73,CHESTERFIELD,510 - Sycamore,Sycamore,295719,51041000510,1463,830,154
R07,R07B - HD 73,CHESTERFIELD,517 - Roseland,Roseland,1569558,51041000517,3018,1647,359
R07,R07B - HD 73,CHESTERFIELD,418 - Woolridge North,Woolridge North,2257675,51041000418,2367,1289,303
R07,R07B - HD 73,CHESTERFIELD,309 - Skinquarter,Skinquarter,295690,51041000309,3699,1982,494
R07,R07B - HD 73,CHESTERFIELD,420 - New Tomahawk,New Tomahawk,295691,51041000420,3379,1996,435
R07,R07B - HD 73,CHESTERFIELD,503 - Midlothian,Midlothian,295712,51041000503,4716,3354,726
R07,R07B - HD 73,CHESTERFIELD,422 - Otterdale,Otterdale,2355392,51041000422,5542,3713,970
R07,R07B - HD 73,CHESTERFIELD,401 - Harbour Pointe,Harbour Pointe,295697,51041000401,2296,1506,251
R07,R07B - HD 73,CHESTERFIELD,411 - Swift Creek,Swift Creek,295707,51041000411,3269,2110,379
R07,R07B - HD 73,CHESTERFIELD,306 - Winterpock,Winterpock,295688,51041000306,4131,2256,333
R07,R07B - HD 73,CHESTERFIELD,313 - Woolridge South,Woolridge South,295693,51041000313,3596,2220,513
R07,R07C - HD 75,CHESTERFIELD,104 - North Chester,North Chester,295664,51041000104,4549,3165,669
R07,R07C - HD 75,CHESTERFIELD,103 - Enon,Enon,295663,51041000103,5740,3815,955
R07,R07C - HD 75,HOPEWELL CITY,401 - Ward Four,Ward Four,297287,51670000401,2728,1996,504
R07,R07C - HD 75,HOPEWELL CITY,101 - Ward One,Ward One,297284,51670000101,2207,1822,309
R07,R07C - HD 75,HOPEWELL CITY,701 - Ward Seven,Ward Seven,297290,51670000701,2142,1678,378
R07,R07C - HD 75,CHESTERFIELD,108 - Ecoff,Ecoff,295668,51041000108,5920,4101,930
R07,R07C - HD 75,PRINCE GEORGE,205 - Jefferson Park,Jefferson Park,296670,51149000205,3323,2652,496
R07,R07C - HD 75,CHESTERFIELD,115 - Cresthill,Cresthill,2355395,51041000115,4208,2767,749
R07,R07C - HD 75,CHESTERFIELD,102 - South Chester,South Chester,295662,51041000102,3800,2740,575
R07,R07C - HD 75,PRINCE GEORGE,204 - Courts,Courts,296669,51149000204,3036,1941,531
R07,R07C - HD 75,CHESTERFIELD,110 - Dutch Gap,Dutch Gap,295669,51041000110,2292,1356,292
R07,R07C - HD 75,HOPEWELL CITY,301 - Ward Three,Ward Three,297286,51670000301,2486,1830,342
R07,R07C - HD 75,HOPEWELL CITY,201 - Ward Two,Ward Two,297285,51670000201,2094,1685,453
R07,R07C - HD 75,CHESTERFIELD,109 - Elizabeth Scott,Elizabeth Scott,972596,51041000109,5741,3576,955
R07,R07C - HD 75,HOPEWELL CITY,601 - Ward Six,Ward Six,297289,51670000601,2101,1670,431
R07,R07C - HD 75,PRINCE GEORGE,104 - Rives,Rives,296664,51149000104,2335,1734,218
R07,R07C - HD 75,HOPEWELL CITY,501 - Ward Five,Ward Five,297288,51670000501,2320,1794,332
R07,R07D - Rocketts Landing,RICHMOND CITY,802 - Eight Hundred Two,Eight Hundred Two,297533,51760000802,2010,1642,575
R07,R07D - Rocketts Landing,RICHMOND CITY,508 - Five Hundred Eight,Five Hundred Eight,297516,51760000508,1365,1154,323
R07,R07D - Rocketts Landing,RICHMOND CITY,706 - Seven Hundred Six,Seven Hundred Six,297531,51760000706,3658,3057,930
R07,R07D - Rocketts Landing,RICHMOND CITY,705 - Seven Hundred Five,Seven Hundred Five,297530,51760000705,2103,1809,582
R07,R07D - Rocketts Landing,RICHMOND CITY,611 - Six Hundred Eleven,Six Hundred Eleven,2274049,51760000611,2344,2180,736
R07,R07D - Rocketts Landing,RICHMOND CITY,708 - Seven Hundred Eight,Seven Hundred Eight,1706903,51760000708,2198,2142,670
R07,R07D - Rocketts Landing,RICHMOND CITY,709 - Seven Hundred Nine,Seven Hundred Nine,2274005,51760000709,1674,1567,494
R07,R07D - Rocketts Landing,RICHMOND CITY,707 - Seven Hundred Seven,Seven Hundred Seven,297532,51760000707,3870,3386,1126
R07,R07D - Rocketts Landing,RICHMOND CITY,510 - Five Hundred Ten,Five Hundred Ten,297518,51760000510,2796,2338,800
R07,R07D - Rocketts Landing,RICHMOND CITY,609 - Six Hundred Nine,Six Hundred Nine,297524,51760000609,3245,3117,1017
R07,R07D - Rocketts Landing,RICHMOND CITY,811 - Eight Hundred Eleven,Eight Hundred Eleven,297537,51760000811,2731,2395,733
R07,R07D - Rocketts Landing,RICHMOND CITY,610 - Six Hundred Ten,Six Hundred Ten,297525,51760000610,2113,1780,468
R07,R07E - North Chesterfield,CHESTERFIELD,218 - New Manchester,New Manchester,295705,51041000218,1746,1093,272
R07,R07E - North Chesterfield,CHESTERFIELD,408 - Reams,Reams,295704,51041000408,2129,1538,397
R07,R07E - North Chesterfield,CHESTERFIELD,101 - Bellwood,Bellwood,295661,51041000101,2675,2054,418
R07,R07E - North Chesterfield,CHESTERFIELD,410 - Wagstaff,Wagstaff,295706,51041000410,790,523,151
R07,R07E - North Chesterfield,CHESTERFIELD,220 - Falling Creek East,Falling Creek East,2257757,51041000220,532,411,97
R07,R07E - North Chesterfield,CHESTERFIELD,208 - Meadowbrook,Meadowbrook,295678,51041000208,3907,2833,890
R07,R07E - North Chesterfield,CHESTERFIELD,205 - Falling Creek,Falling Creek,295675,51041000205,3979,2858,768
R07,R07E - North Chesterfield,CHESTERFIELD,207 - Chippenham,Chippenham,295677,51041000207,5055,3633,1243
R07,R07E - North Chesterfield,CHESTERFIELD,515 - Davis,Davis,295723,51041000515,3546,2842,840
R07,R07E - North Chesterfield,CHESTERFIELD,513 - Beaufont,Beaufont,295721,51041000513,2259,1942,537
R07,R07E - North Chesterfield,CHESTERFIELD,519 - Buford,Buford,2257706,51041000519,371,308,94
R07,R07E - North Chesterfield,CHESTERFIELD,404 - Providence,Providence,295700,51041000404,3440,2326,699
R07,R07E - North Chesterfield,CHESTERFIELD,213 - Southside,Southside,972598,51041000213,2280,1687,580
R07,R07E - North Chesterfield,CHESTERFIELD,202 - Beulah,Beulah,295672,51041000202,4432,3131,985
R07,R07E - North Chesterfield,CHESTERFIELD,419 - North Courthouse,North Courthouse,2257732,51041000419,2586,1811,493
R07,R07E - North Chesterfield,CHESTERFIELD,222 - Turner,Turner,2355399,51041000222,3239,2441,754
R07,R07E - North Chesterfield,CHESTERFIELD,105 - Drewrys Bluff,Drewrys Bluff,295665,51041000105,3229,2708,577
R07,R07E - North Chesterfield,CHESTERFIELD,405 - La Prade,La Prade,295701,51041000405,3417,2259,466
R07,R07E - North Chesterfield,CHESTERFIELD,516 - Pocoshock North,Pocoshock North,1569557,51041000516,1190,892,260
R07,R07E - North Chesterfield,CHESTERFIELD,402 - Genito,Genito,295698,51041000402,3480,2355,543
R07,R07F - South Chesterfield,CHESTERFIELD,321 - Claypoint,Claypoint,2355396,51041000321,3130,2369,594
R07,R07F - South Chesterfield,CHESTERFIELD,203 - Bird,Bird,295673,51041000203,3702,2604,758
R07,R07F - South Chesterfield,CHESTERFIELD,316 - Spring Run,Spring Run,295695,51041000316,3621,2302,484
R07,R07F - South Chesterfield,CHESTERFIELD,201 - Gates,Gates,295671,51041000201,1025,773,131
R07,R07F - South Chesterfield,CHESTERFIELD,210 - Five Forks,Five Forks,295680,51041000210,5304,3418,1266
R07,R07F - South Chesterfield,CHESTERFIELD,219 - Gates East,Gates East,2257688,51041000219,1903,1403,317
R07,R07F - South Chesterfield,CHESTERFIELD,315 - Bailey Bridge,Bailey Bridge,295694,51041000315,4063,2306,456
R07,R07F - South Chesterfield,CHESTERFIELD,113 - Iron Bridge North,Iron Bridge North,1991020,51041000113,3515,2407,678
R07,R07F - South Chesterfield,CHESTERFIELD,209 - Salem Church,Salem Church,295679,51041000209,3819,2582,650
R07,R07F - South Chesterfield,CHESTERFIELD,414 - Crenshaw,Crenshaw,295709,51041000414,6272,4517,1046
R07,R07F - South Chesterfield,CHESTERFIELD,322 - Hensley,Hensley,2355398,51041000322,4877,2792,728
R07,R07F - South Chesterfield,CHESTERFIELD,221 - Oxbridge,Oxbridge,2355393,51041000221,4529,3069,754
R07,R07G - South Garden,RICHMOND CITY,402 - Four Hundred Two,Four Hundred Two,297504,51760000402,3467,2591,741
R07,R07G - South Garden,RICHMOND CITY,814 - Eight Hundred Fourteen,Eight Hundred Fourteen,297541,51760000814,1498,1189,346
R07,R07G - South Garden,RICHMOND CITY,509 - Five Hundred Nine,Five Hundred Nine,297517,51760000509,2278,1956,577
R07,R07G - South Garden,RICHMOND CITY,910 - Nine Hundred Ten,Nine Hundred Ten,297546,51760000910,2324,1833,531
R07,R07G - South Garden,RICHMOND CITY,810 - Eight Hundred Ten,Eight Hundred Ten,297536,51760000810,1831,1435,414
R07,R07G - South Garden,RICHMOND CITY,909 - Nine Hundred Nine,Nine Hundred Nine,297545,51760000909,2413,1963,504
R07,R07G - South Garden,RICHMOND CITY,812 - Eight Hundred Twelve,Eight Hundred Twelve,297539,51760000812,3038,2289,755
R07,R07G - South Garden,RICHMOND CITY,404 - Four Hundred Four,Four Hundred Four,297507,51760000404,2582,2202,643
R07,R07G - South Garden,RICHMOND CITY,902 - Nine Hundred Two,Nine Hundred Two,297542,51760000902,906,738,206
R07,R07G - South Garden,RICHMOND CITY,903 - Nine Hundred Three,Nine Hundred Three,297543,51760000903,2387,1885,497
R07,R07G - South Garden,RICHMOND CITY,806 - Eight Hundred Six,Eight Hundred Six,297534,51760000806,2548,2040,638
R07,R07G - South Garden,RICHMOND CITY,911 - Nine Hundred Eleven,Nine Hundred Eleven,297548,51760000911,1943,1437,532
R07,R07H - North Midlothian,RICHMOND CITY,412 - Four Hundred Twelve,Four Hundred Twelve,297510,51760000412,2871,2475,809
R07,R07H - North Midlothian,CHESTERFIELD,509 - Cranbeck,Cranbeck,295718,51041000509,2519,1991,475
R07,R07H - North Midlothian,CHESTERFIELD,413 - Shenandoah,Shenandoah,295708,51041000413,3063,2129,547
R07,R07H - North Midlothian,CHESTERFIELD,520 - Walton Park,Walton Park,2257696,51041000520,2154,1275,336
R07,R07H - North Midlothian,RICHMOND CITY,908 - Nine Hundred Eight,Nine Hundred Eight,297544,51760000908,2609,2326,651
R07,R07H - North Midlothian,CHESTERFIELD,504 - Robious,Robious,295713,51041000504,5260,2799,632
R07,R07H - North Midlothian,RICHMOND CITY,410 - Four Hundred Ten,Four Hundred Ten,297509,51760000410,2389,1900,482
R07,R07H - North Midlothian,RICHMOND CITY,413 - Four Hundred Thirteen,Four Hundred Thirteen,297511,51760000413,1948,1453,358
R07,R07H - North Midlothian,RICHMOND CITY,409 - Four Hundred Nine,Four Hundred Nine,297508,51760000409,2009,1320,329
R07,R07H - North Midlothian,CHESTERFIELD,506 - Greenfield,Greenfield,295715,51041000506,3320,2318,537
R07,R07H - North Midlothian,CHESTERFIELD,505 - Bon Air,Bon Air,295714,51041000505,3198,2032,420
R07,R07H - North Midlothian,CHESTERFIELD,508 - Belgrade,Belgrade,295717,51041000508,4140,3097,719
R07,R07H - North Midlothian,CHESTERFIELD,521 - Rockaway,Rockaway,2355394,51041000521,3987,2635,539
